Epoch,Time,Epoch Loss,Accuracy,Sample Name
11,1099.458421,7827.795655951261,0.2171507607192254,Pacblan
12,1114.609384,8123.42837480951,0.2060857538035961,Heeldye
13,1129.883148,8145.086582894121,0.2378976486860304,Mounnaddl
14,1145.551486,7929.643153297174,0.2074688796680498,Vergerson
15,1161.698758,7835.939170454526,0.2282157676348547,Stutsen
16,1177.405119,7901.101866260291,0.2005532503457814,Paxirolicer
17,1193.42049,8010.710490959217,0.2060857538035961,Comeriugry
18,1208.502676,7976.290819526026,0.2213001383125864,Tellry
19,1223.985304,8161.962089054833,0.2199170124481327,Loong
20,1239.075401,8006.271350582639,0.2088520055325034,Mallishar
21,1254.165475,7930.157815944451,0.2268326417704011,Smattca
22,1269.50377,8181.485156058972,0.2282157676348547,Gorazey
23,1284.871176,8123.753173647295,0.2143845089903181,Dandynera
